project,file_name,ground_truth,MoJoFM,MoJoFM-D,MovesAndJoins,MaxDistance,static,dynamic,class_names,class_terms,commits,contributors
everest,9_s_3_d_0_cn_0_ct_8_com_0_con.mdg9_s_3_d_0_cn_0_ct_8_com_0_con.mdg.bunch,everest_4.rsf,66.66666666666667,50.0,3.0,9.0,45,15,0,0,40,0
everest,9_s_1_d_4_cn_6_ct_0_com_0_con.mdg9_s_1_d_4_cn_6_ct_0_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,5,20,30,0,0
everest,9_s_0_d_2_cn_1_ct_8_com_0_con.mdg9_s_0_d_2_cn_1_ct_8_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,0,10,5,40,0
everest,9_s_1_d_0_cn_6_ct_4_com_0_con.mdg9_s_1_d_0_cn_6_ct_4_com_0_con.mdg.bunch,everest_4.rsf,66.66666666666667,50.0,3.0,9.0,45,5,0,30,20,0
everest,9_s_0_d_8_cn_2_ct_1_com_0_con.mdg9_s_0_d_8_cn_2_ct_1_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,0,40,10,5,0
everest,9_s_7_d_0_cn_4_ct_0_com_0_con.mdg9_s_7_d_0_cn_4_ct_0_com_0_con.mdg.bunch,everest_4.rsf,66.66666666666667,50.0,3.0,9.0,45,35,0,20,0,0
everest,9_s_4_d_2_cn_5_ct_0_com_0_con.mdg9_s_4_d_2_cn_5_ct_0_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,20,10,25,0,0
everest,9_s_1_d_2_cn_7_ct_1_com_0_con.mdg9_s_1_d_2_cn_7_ct_1_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,5,10,35,5,0
everest,9_s_2_d_2_cn_7_ct_0_com_0_con.mdg9_s_2_d_2_cn_7_ct_0_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,10,10,35,0,0
everest,9_s_8_d_0_cn_0_ct_3_com_0_con.mdg9_s_8_d_0_cn_0_ct_3_com_0_con.mdg.bunch,everest_4.rsf,66.66666666666667,50.0,3.0,9.0,45,40,0,0,15,0
everest,9_s_2_d_0_cn_6_ct_3_com_0_con.mdg9_s_2_d_0_cn_6_ct_3_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,10,0,30,15,0
everest,9_s_8_d_2_cn_1_ct_0_com_0_con.mdg9_s_8_d_2_cn_1_ct_0_com_0_con.mdg.bunch,everest_4.rsf,66.66666666666667,50.0,3.0,9.0,45,40,10,5,0,0
everest,9_s_4_d_0_cn_4_ct_3_com_0_con.mdg9_s_4_d_0_cn_4_ct_3_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,20,0,20,15,0
everest,9_s_0_d_1_cn_10_ct_0_com_0_con.mdg9_s_0_d_1_cn_10_ct_0_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,0,5,50,0,0
everest,9_s_0_d_7_cn_3_ct_1_com_0_con.mdg9_s_0_d_7_cn_3_ct_1_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,0,35,15,5,0
everest,9_s_6_d_1_cn_0_ct_4_com_0_con.mdg9_s_6_d_1_cn_0_ct_4_com_0_con.mdg.bunch,everest_4.rsf,66.66666666666667,50.0,3.0,9.0,45,30,5,0,20,0
everest,9_s_5_d_1_cn_0_ct_5_com_0_con.mdg9_s_5_d_1_cn_0_ct_5_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,25,5,0,25,0
everest,9_s_3_d_1_cn_2_ct_5_com_0_con.mdg9_s_3_d_1_cn_2_ct_5_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,15,5,10,25,0
everest,9_s_3_d_5_cn_2_ct_1_com_0_con.mdg9_s_3_d_5_cn_2_ct_1_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,15,25,10,5,0
everest,9_s_5_d_5_cn_0_ct_1_com_0_con.mdg9_s_5_d_5_cn_0_ct_1_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,25,25,0,5,0
everest,9_s_6_d_5_cn_0_ct_0_com_0_con.mdg9_s_6_d_5_cn_0_ct_0_com_0_con.mdg.bunch,everest_7.rsf,62.5,45.45454545454546,3.0,8.0,45,30,25,0,0,0
everest,9_s_0_d_3_cn_3_ct_5_com_0_con.mdg9_s_0_d_3_cn_3_ct_5_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,0,15,15,25,0
everest,9_s_0_d_5_cn_2_ct_4_com_0_con.mdg9_s_0_d_5_cn_2_ct_4_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,0,25,10,20,0
everest,9_s_6_d_3_cn_1_ct_1_com_0_con.mdg9_s_6_d_3_cn_1_ct_1_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,30,15,5,5,0
everest,9_s_5_d_3_cn_1_ct_2_com_0_con.mdg9_s_5_d_3_cn_1_ct_2_com_0_con.mdg.bunch,everest_7.rsf,62.5,45.45454545454546,3.0,8.0,45,25,15,5,10,0
everest,9_s_3_d_3_cn_3_ct_2_com_0_con.mdg9_s_3_d_3_cn_3_ct_2_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,15,15,15,10,0
everest,9_s_1_d_1_cn_4_ct_5_com_0_con.mdg9_s_1_d_1_cn_4_ct_5_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,5,5,20,25,0
everest,9_s_2_d_1_cn_4_ct_4_com_0_con.mdg9_s_2_d_1_cn_4_ct_4_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,10,5,20,20,0
everest,9_s_0_d_1_cn_2_ct_8_com_0_con.mdg9_s_0_d_1_cn_2_ct_8_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,0,5,10,40,0
everest,9_s_2_d_5_cn_4_ct_0_com_0_con.mdg9_s_2_d_5_cn_4_ct_0_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,10,25,20,0,0
everest,9_s_1_d_5_cn_4_ct_1_com_0_con.mdg9_s_1_d_5_cn_4_ct_1_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,5,25,20,5,0
everest,9_s_2_d_3_cn_5_ct_1_com_0_con.mdg9_s_2_d_3_cn_5_ct_1_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,10,15,25,5,0
everest,9_s_0_d_9_cn_0_ct_2_com_0_con.mdg9_s_0_d_9_cn_0_ct_2_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,0,45,0,10,0
everest,9_s_4_d_1_cn_6_ct_0_com_0_con.mdg9_s_4_d_1_cn_6_ct_0_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,20,5,30,0,0
everest,9_s_1_d_3_cn_5_ct_2_com_0_con.mdg9_s_1_d_3_cn_5_ct_2_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,5,15,25,10,0
everest,9_s_8_d_1_cn_2_ct_0_com_0_con.mdg9_s_8_d_1_cn_2_ct_0_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,40,5,10,0,0
everest,9_s_5_d_2_cn_4_ct_0_com_0_con.mdg9_s_5_d_2_cn_4_ct_0_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,25,10,20,0,0
everest,9_s_3_d_2_cn_6_ct_0_com_0_con.mdg9_s_3_d_2_cn_6_ct_0_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,15,10,30,0,0
everest,9_s_0_d_10_cn_1_ct_0_com_0_con.mdg9_s_0_d_10_cn_1_ct_0_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,0,50,5,0,0
everest,9_s_9_d_2_cn_0_ct_0_com_0_con.mdg9_s_9_d_2_cn_0_ct_0_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,45,10,0,0,0
everest,9_s_3_d_0_cn_7_ct_1_com_0_con.mdg9_s_3_d_0_cn_7_ct_1_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,15,0,35,5,0
everest,9_s_6_d_0_cn_5_ct_0_com_0_con.mdg9_s_6_d_0_cn_5_ct_0_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,30,0,25,0,0
everest,9_s_5_d_0_cn_5_ct_1_com_0_con.mdg9_s_5_d_0_cn_5_ct_1_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,25,0,25,5,0
everest,9_s_9_d_0_cn_1_ct_1_com_0_con.mdg9_s_9_d_0_cn_1_ct_1_com_0_con.mdg.bunch,everest_4.rsf,66.66666666666667,50.0,3.0,9.0,45,45,0,5,5,0
everest,9_s_0_d_2_cn_6_ct_3_com_0_con.mdg9_s_0_d_2_cn_6_ct_3_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,0,10,30,15,0
everest,9_s_1_d_2_cn_0_ct_8_com_0_con.mdg9_s_1_d_2_cn_0_ct_8_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,5,10,0,40,0
everest,9_s_0_d_1_cn_0_ct_10_com_0_con.mdg9_s_0_d_1_cn_0_ct_10_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,0,5,0,50,0
everest,9_s_0_d_0_cn_7_ct_4_com_0_con.mdg9_s_0_d_0_cn_7_ct_4_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,0,0,35,20,0
everest,9_s_1_d_0_cn_1_ct_9_com_0_con.mdg9_s_1_d_0_cn_1_ct_9_com_0_con.mdg.bunch,everest_4.rsf,66.66666666666667,50.0,3.0,9.0,45,5,0,5,45,0
everest,9_s_2_d_0_cn_1_ct_8_com_0_con.mdg9_s_2_d_0_cn_1_ct_8_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,10,0,5,40,0
everest,9_s_0_d_4_cn_7_ct_0_com_0_con.mdg9_s_0_d_4_cn_7_ct_0_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,0,20,35,0,0
everest,9_s_2_d_4_cn_1_ct_4_com_0_con.mdg9_s_2_d_4_cn_1_ct_4_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,10,20,5,20,0
everest,9_s_1_d_4_cn_1_ct_5_com_0_con.mdg9_s_1_d_4_cn_1_ct_5_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,5,20,5,25,0
everest,9_s_7_d_2_cn_2_ct_0_com_0_con.mdg9_s_7_d_2_cn_2_ct_0_com_0_con.mdg.bunch,everest_4.rsf,66.66666666666667,50.0,3.0,9.0,45,35,10,10,0,0
everest,9_s_4_d_2_cn_2_ct_3_com_0_con.mdg9_s_4_d_2_cn_2_ct_3_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,20,10,10,15,0
everest,9_s_1_d_6_cn_0_ct_4_com_0_con.mdg9_s_1_d_6_cn_0_ct_4_com_0_con.mdg.bunch,everest_7.rsf,62.5,45.45454545454546,3.0,8.0,45,5,30,0,20,0
everest,9_s_7_d_0_cn_3_ct_1_com_0_con.mdg9_s_7_d_0_cn_3_ct_1_com_0_con.mdg.bunch,everest_4.rsf,66.66666666666667,50.0,3.0,9.0,45,35,0,15,5,0
everest,9_s_2_d_2_cn_0_ct_7_com_0_con.mdg9_s_2_d_2_cn_0_ct_7_com_0_con.mdg.bunch,everest_4.rsf,66.66666666666667,50.0,3.0,9.0,45,10,10,0,35,0
everest,9_s_0_d_1_cn_8_ct_2_com_0_con.mdg9_s_0_d_1_cn_8_ct_2_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,0,5,40,10,0
everest,9_s_4_d_0_cn_3_ct_4_com_0_con.mdg9_s_4_d_0_cn_3_ct_4_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,20,0,15,20,0
everest,9_s_4_d_4_cn_3_ct_0_com_0_con.mdg9_s_4_d_4_cn_3_ct_0_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,20,20,15,0,0
everest,9_s_2_d_6_cn_0_ct_3_com_0_con.mdg9_s_2_d_6_cn_0_ct_3_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,10,30,0,15,0
everest,9_s_2_d_8_cn_0_ct_1_com_0_con.mdg9_s_2_d_8_cn_0_ct_1_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,10,40,0,5,0
everest,9_s_5_d_0_cn_6_ct_0_com_0_con.mdg9_s_5_d_0_cn_6_ct_0_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,25,0,30,0,0
everest,9_s_9_d_0_cn_2_ct_0_com_0_con.mdg9_s_9_d_0_cn_2_ct_0_com_0_con.mdg.bunch,everest_4.rsf,66.66666666666667,50.0,3.0,9.0,45,45,0,10,0,0
everest,9_s_3_d_2_cn_5_ct_1_com_0_con.mdg9_s_3_d_2_cn_5_ct_1_com_0_con.mdg.bunch,everest_7.rsf,62.5,45.45454545454546,3.0,8.0,45,15,10,25,5,0
everest,9_s_1_d_8_cn_0_ct_2_com_0_con.mdg9_s_1_d_8_cn_0_ct_2_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,5,40,0,10,0
everest,9_s_0_d_2_cn_5_ct_4_com_0_con.mdg9_s_0_d_2_cn_5_ct_4_com_0_con.mdg.bunch,everest_4.rsf,66.66666666666667,50.0,3.0,9.0,45,0,10,25,20,0
everest,9_s_1_d_0_cn_2_ct_8_com_0_con.mdg9_s_1_d_0_cn_2_ct_8_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,5,0,10,40,0
everest,9_s_3_d_4_cn_4_ct_0_com_0_con.mdg9_s_3_d_4_cn_4_ct_0_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,15,20,20,0,0
everest,9_s_0_d_0_cn_4_ct_7_com_0_con.mdg9_s_0_d_0_cn_4_ct_7_com_0_con.mdg.bunch,everest_7.rsf,62.5,45.45454545454546,3.0,8.0,45,0,0,20,35,0
everest,9_s_0_d_4_cn_4_ct_3_com_0_con.mdg9_s_0_d_4_cn_4_ct_3_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,0,20,20,15,0
everest,9_s_3_d_0_cn_4_ct_4_com_0_con.mdg9_s_3_d_0_cn_4_ct_4_com_0_con.mdg.bunch,everest_4.rsf,66.66666666666667,50.0,3.0,9.0,45,15,0,20,20,0
everest,9_s_0_d_0_cn_1_ct_10_com_0_con.mdg9_s_0_d_0_cn_1_ct_10_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,0,0,5,50,0
everest,9_s_0_d_6_cn_5_ct_0_com_0_con.mdg9_s_0_d_6_cn_5_ct_0_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,0,30,25,0,0
everest,9_s_1_d_10_cn_0_ct_0_com_0_con.mdg9_s_1_d_10_cn_0_ct_0_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,5,50,0,0,0
everest,9_s_1_d_4_cn_2_ct_4_com_0_con.mdg9_s_1_d_4_cn_2_ct_4_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,5,20,10,20,0
everest,9_s_7_d_2_cn_1_ct_1_com_0_con.mdg9_s_7_d_2_cn_1_ct_1_com_0_con.mdg.bunch,everest_7.rsf,62.5,45.45454545454546,3.0,8.0,45,35,10,5,5,0
everest,9_s_7_d_4_cn_0_ct_0_com_0_con.mdg9_s_7_d_4_cn_0_ct_0_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,35,20,0,0,0
everest,9_s_2_d_0_cn_2_ct_7_com_0_con.mdg9_s_2_d_0_cn_2_ct_7_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,10,0,10,35,0
everest,9_s_4_d_0_cn_0_ct_7_com_0_con.mdg9_s_4_d_0_cn_0_ct_7_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,20,0,0,35,0
everest,9_s_4_d_2_cn_1_ct_4_com_0_con.mdg9_s_4_d_2_cn_1_ct_4_com_0_con.mdg.bunch,everest_4.rsf,66.66666666666667,50.0,3.0,9.0,45,20,10,5,20,0
everest,9_s_1_d_2_cn_3_ct_5_com_0_con.mdg9_s_1_d_2_cn_3_ct_5_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,5,10,15,25,0
everest,9_s_2_d_2_cn_3_ct_4_com_0_con.mdg9_s_2_d_2_cn_3_ct_4_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,10,10,15,20,0
everest,9_s_2_d_6_cn_3_ct_0_com_0_con.mdg9_s_2_d_6_cn_3_ct_0_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,10,30,15,0,0
everest,9_s_1_d_6_cn_3_ct_1_com_0_con.mdg9_s_1_d_6_cn_3_ct_1_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,5,30,15,5,0
everest,9_s_4_d_6_cn_1_ct_0_com_0_con.mdg9_s_4_d_6_cn_1_ct_0_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,20,30,5,0,0
everest,9_s_4_d_4_cn_0_ct_3_com_0_con.mdg9_s_4_d_4_cn_0_ct_3_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,20,20,0,15,0
everest,9_s_7_d_0_cn_0_ct_4_com_0_con.mdg9_s_7_d_0_cn_0_ct_4_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,35,0,0,20,0
everest,9_s_2_d_4_cn_2_ct_3_com_0_con.mdg9_s_2_d_4_cn_2_ct_3_com_0_con.mdg.bunch,everest_7.rsf,62.5,45.45454545454546,3.0,8.0,45,10,20,10,15,0
everest,9_s_2_d_0_cn_8_ct_1_com_0_con.mdg9_s_2_d_0_cn_8_ct_1_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,10,0,40,5,0
everest,9_s_3_d_1_cn_1_ct_6_com_0_con.mdg9_s_3_d_1_cn_1_ct_6_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,15,5,5,30,0
everest,9_s_3_d_3_cn_0_ct_5_com_0_con.mdg9_s_3_d_3_cn_0_ct_5_com_0_con.mdg.bunch,everest_4.rsf,66.66666666666667,50.0,3.0,9.0,45,15,15,0,25,0
everest,9_s_3_d_7_cn_0_ct_1_com_0_con.mdg9_s_3_d_7_cn_0_ct_1_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,15,35,0,5,0
everest,9_s_3_d_5_cn_1_ct_2_com_0_con.mdg9_s_3_d_5_cn_1_ct_2_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,15,25,5,10,0
everest,9_s_1_d_0_cn_8_ct_2_com_0_con.mdg9_s_1_d_0_cn_8_ct_2_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,5,0,40,10,0
everest,9_s_0_d_7_cn_0_ct_4_com_0_con.mdg9_s_0_d_7_cn_0_ct_4_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,0,35,0,20,0
everest,9_s_6_d_1_cn_3_ct_1_com_0_con.mdg9_s_6_d_1_cn_3_ct_1_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,30,5,15,5,0
everest,9_s_0_d_5_cn_1_ct_5_com_0_con.mdg9_s_0_d_5_cn_1_ct_5_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,0,25,5,25,0
everest,9_s_5_d_1_cn_3_ct_2_com_0_con.mdg9_s_5_d_1_cn_3_ct_2_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,25,5,15,10,0
everest,9_s_6_d_3_cn_2_ct_0_com_0_con.mdg9_s_6_d_3_cn_2_ct_0_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,30,15,10,0,0
everest,9_s_5_d_3_cn_2_ct_1_com_0_con.mdg9_s_5_d_3_cn_2_ct_1_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,25,15,10,5,0
everest,9_s_0_d_1_cn_1_ct_9_com_0_con.mdg9_s_0_d_1_cn_1_ct_9_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,0,5,5,45,0
everest,9_s_0_d_3_cn_0_ct_8_com_0_con.mdg9_s_0_d_3_cn_0_ct_8_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,0,15,0,40,0
everest,9_s_4_d_1_cn_5_ct_1_com_0_con.mdg9_s_4_d_1_cn_5_ct_1_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,20,5,25,5,0
everest,9_s_2_d_1_cn_7_ct_1_com_0_con.mdg9_s_2_d_1_cn_7_ct_1_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,10,5,35,5,0
everest,9_s_8_d_1_cn_1_ct_1_com_0_con.mdg9_s_8_d_1_cn_1_ct_1_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,40,5,5,5,0
everest,9_s_1_d_3_cn_6_ct_1_com_0_con.mdg9_s_1_d_3_cn_6_ct_1_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,5,15,30,5,0
everest,9_s_2_d_3_cn_6_ct_0_com_0_con.mdg9_s_2_d_3_cn_6_ct_0_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,10,15,30,0,0
everest,9_s_4_d_3_cn_4_ct_0_com_0_con.mdg9_s_4_d_3_cn_4_ct_0_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,20,15,20,0,0
everest,9_s_1_d_1_cn_7_ct_2_com_0_con.mdg9_s_1_d_1_cn_7_ct_2_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,5,5,35,10,0
everest,9_s_8_d_3_cn_0_ct_0_com_0_con.mdg9_s_8_d_3_cn_0_ct_0_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,40,15,0,0,0
everest,9_s_0_d_2_cn_3_ct_6_com_0_con.mdg9_s_0_d_2_cn_3_ct_6_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,0,10,15,30,0
everest,9_s_5_d_4_cn_0_ct_2_com_0_con.mdg9_s_5_d_4_cn_0_ct_2_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,25,20,0,10,0
everest,9_s_3_d_4_cn_2_ct_2_com_0_con.mdg9_s_3_d_4_cn_2_ct_2_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,15,20,10,10,0
everest,9_s_6_d_0_cn_0_ct_5_com_0_con.mdg9_s_6_d_0_cn_0_ct_5_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,30,0,0,25,0
everest,9_s_3_d_0_cn_2_ct_6_com_0_con.mdg9_s_3_d_0_cn_2_ct_6_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,15,0,10,30,0
everest,9_s_6_d_4_cn_0_ct_1_com_0_con.mdg9_s_6_d_4_cn_0_ct_1_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,30,20,0,5,0
everest,9_s_5_d_0_cn_0_ct_6_com_0_con.mdg9_s_5_d_0_cn_0_ct_6_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,25,0,0,30,0
everest,9_s_0_d_6_cn_3_ct_2_com_0_con.mdg9_s_0_d_6_cn_3_ct_2_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,0,30,15,10,0
everest,9_s_0_d_4_cn_2_ct_5_com_0_con.mdg9_s_0_d_4_cn_2_ct_5_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,0,20,10,25,0
everest,9_s_0_d_0_cn_10_ct_1_com_0_con.mdg9_s_0_d_0_cn_10_ct_1_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,0,0,50,5,0
everest,9_s_3_d_2_cn_3_ct_3_com_0_con.mdg9_s_3_d_2_cn_3_ct_3_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,15,10,15,15,0
everest,9_s_5_d_2_cn_1_ct_3_com_0_con.mdg9_s_5_d_2_cn_1_ct_3_com_0_con.mdg.bunch,everest_4.rsf,66.66666666666667,50.0,3.0,9.0,45,25,10,5,15,0
everest,9_s_6_d_2_cn_1_ct_2_com_0_con.mdg9_s_6_d_2_cn_1_ct_2_com_0_con.mdg.bunch,everest_4.rsf,66.66666666666667,50.0,3.0,9.0,45,30,10,5,10,0
everest,9_s_1_d_4_cn_4_ct_2_com_0_con.mdg9_s_1_d_4_cn_4_ct_2_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,45,5,20,20,10,0
